provider,pincode,city,state,cod_delivery,prepaid_delivery,pickup,zone_group,zone_code
,518023,KURNOOL,ANDHRA PRADESH,Y,Y,N,,
,531001,Anakapalle,ANDHRA PRADESH,Y,Y,Y,,
,523104,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N,,
,504251,BELLAMPALLI,TELANGANA,N,N,N,,
,534353,DOMMERU,ANDHRA PRADESH,Y,Y,N,,
,523211,Medarametla,ANDHRA PRADESH,Y,Y,Y,,
,515566,PUTTAPARTHI,ANDHRA PRADESH,Y,Y,N,,
,509151,ALAMPUR,TELANGANA,Y,Y,N,,
,638502,Anthiyur,TAMIL NADU,N,N,N,,
,530034,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,535003,Vizianagaram,ANDHRA PRADESH,Y,Y,Y,,
,534346,NIDADAVOLE,ANDHRA PRADESH,N,N,N,,
,523247,DARSI,ANDHRA PRADESH,Y,Y,N,,
,515524,KADIRI,ANDHRA PRADESH,N,N,N,,
,522002,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,501218,KATTEDAN,TELANGANA,Y,Y,Y,,
,532124,Rajam,ANDHRA PRADESH,N,N,N,,
,531081,ADDUROAD,ANDHRA PRADESH,Y,Y,N,,
,632004,Vellore,TAMIL NADU,Y,Y,Y,,
,500005,Hyderabad,TELANGANA,Y,Y,Y,,
,505469,Karimnagar,TELANGANA,Y,Y,Y,,
,533210,AMALAPURAM,ANDHRA PRADESH,Y,Y,N,,
,516233,CHAPADU,ANDHRA PRADESH,Y,Y,N,,
,534127,ACHANTA,ANDHRA PRADESH,Y,Y,N,,
,534146,Tadepalligudem,ANDHRA PRADESH,Y,Y,N,,
,505473,BEJJANKI,TELANGANA,Y,Y,Y,,
,508004,Nalgonda,TELANGANA,Y,Y,Y,,
,523279,TANGUTUR,ANDHRA PRADESH,Y,Y,Y,,
,516259,VEMPALLI,ANDHRA PRADESH,Y,Y,N,,
,505172,Peddapalli,TELANGANA,Y,Y,Y,,
,521190,Jaggaiahpeta,ANDHRA PRADESH,Y,Y,Y,,
,622304,Trichy,TAMIL NADU,N,N,N,,
,500087,Hyderabad,TELANGANA,Y,Y,Y,,
,534005,DENDULURU,ANDHRA PRADESH,Y,Y,N,,
,532292,ICHAPURAM,ANDHRA PRADESH,N,N,N,,
,609705,KARAIKAL,TAMIL NADU,Y,Y,N,,
,531027,WADDADI,ANDHRA PRADESH,N,N,N,,
,531026,WADDADI,ANDHRA PRADESH,N,N,N,,
,505445,GANGADHARA,TELANGANA,Y,Y,N,,
,600098,Chennai,TAMIL NADU,N,N,Y,,
,509130,AMARCHINTHA,TELANGANA,N,N,N,,
,608001,Chidambaram,TAMIL NADU,Y,Y,Y,,
,517113,ROMPICHARLA,ANDHRA PRADESH,Y,Y,N,,
,506007,Warangal,TELANGANA,Y,Y,N,,
,500022,Hyderabad,TELANGANA,Y,Y,Y,,
,534431,Bhimadole,ANDHRA PRADESH,Y,Y,N,,
,608601,Chidambaram,TAMIL NADU,Y,Y,Y,,
,509301,Jadcherla,TELANGANA,Y,Y,Y,,
,600007,Chennai,TAMIL NADU,Y,Y,Y,,
,522413,PIDUGURALLA,ANDHRA PRADESH,Y,Y,Y,,
,632503,Ranipet,TAMIL NADU,Y,Y,Y,,
,524131,Nellore,ANDHRA PRADESH,N,N,N,,
,632006,Vellore,TAMIL NADU,Y,Y,Y,,
,521256,Vuyyur,ANDHRA PRADESH,Y,Y,N,,
,503245,NAVIPET,TELANGANA,N,N,N,,
,500010,Hyderabad,TELANGANA,Y,Y,Y,,
,506252,PALAKURTHY,TELANGANA,Y,Y,N,,
,600084,Chennai,TAMIL NADU,Y,Y,Y,,
,533222,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N,,
,522511,Mangalagiri,ANDHRA PRADESH,Y,Y,N,,
,518390,PATTIKONDA,ANDHRA PRADESH,Y,Y,N,,
,507111,Bhadrachalam,TELANGANA,Y,Y,N,,
,533016,Kakinada,ANDHRA PRADESH,N,N,N,,
,531172,BHEEMUNIPATNAM,ANDHRA PRADESH,Y,Y,N,,
,502375,CHERIYAL,TELANGANA,Y,Y,Y,,
,521250,Vuyyur,ANDHRA PRADESH,Y,Y,N,,
,505331,METPALLY,TELANGANA,Y,Y,N,,
,534245,PENUMANTRA,ANDHRA PRADESH,Y,Y,N,,
,517503,Tirupati,ANDHRA PRADESH,Y,Y,Y,,
,600061,Chennai,TAMIL NADU,Y,Y,Y,,
,522509,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,607807,Cuddalore,TAMIL NADU,Y,Y,Y,,
,503207,Bodhan,TELANGANA,N,N,N,,
,533514,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N,,
,534432,DENDULURU,ANDHRA PRADESH,Y,Y,N,,
,535260,GAJAPATHINAGARAM,ANDHRA PRADESH,Y,Y,N,,
,631603,KANCHIPURAM,TAMIL NADU,Y,Y,Y,,
,500049,Hyderabad,TELANGANA,Y,Y,Y,,
,522257,Repalle,ANDHRA PRADESH,Y,Y,N,,
,533306,Draksharamam,ANDHRA PRADESH,N,N,N,,
,505535,Peddapalli,TELANGANA,Y,Y,N,,
,606711,Vellore,TAMIL NADU,N,N,N,,
,504207,Mancherial,TELANGANA,Y,Y,Y,,
,534000,Eluru,ANDHRA PRADESH,Y,Y,Y,,
,518308,Adoni,ANDHRA PRADESH,Y,Y,N,,
,520002,Vijayawada,ANDHRA PRADESH,Y,Y,Y,,
,631005,ARAKKONAM,TAMIL NADU,Y,Y,N,,
,522020,AMARAVATHI,ANDHRA PRADESH,N,N,N,,
,530002,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,500029,Hyderabad,TELANGANA,Y,Y,Y,,
,632318,Arani,TAMIL NADU,Y,Y,Y,,
,503222,DOODGAON,TELANGANA,Y,Y,N,,
,500009,Hyderabad,TELANGANA,Y,Y,Y,,
,632103,Vellore,TAMIL NADU,Y,Y,Y,,
,503145,Kamareddy,TELANGANA,Y,Y,Y,,
,507122,YELLANDU,TELANGANA,Y,Y,Y,,
,500054,Hyderabad,TELANGANA,Y,Y,Y,,
,515551,KADIRI,ANDHRA PRADESH,Y,Y,Y,,
,518535,Atmakur,ANDHRA PRADESH,Y,Y,Y,,
,534003,Eluru,ANDHRA PRADESH,Y,Y,Y,,
,504102,BHAINSA,TELANGANA,N,N,N,,
,522307,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,534006,Eluru,ANDHRA PRADESH,Y,Y,Y,,
,518102,Ongole,ANDHRA PRADESH,Y,Y,N,,
,503125,Kamareddy,TELANGANA,N,N,N,,
,600055,Chennai,TAMIL NADU,Y,Y,Y,,
,632110,Vellore,TAMIL NADU,N,N,N,,
,502284,Patancheru,TELANGANA,Y,Y,N,,
,522124,Ponnur,ANDHRA PRADESH,Y,Y,N,,
,516484,Pulivendula,ANDHRA PRADESH,Y,Y,Y,,
,600070,Chennai,TAMIL NADU,Y,Y,Y,,
,524345,PODALAKUR,ANDHRA PRADESH,Y,Y,N,,
,535240,KOTHAVALASA,ANDHRA PRADESH,Y,Y,N,,
,500659,Hyderabad,TELANGANA,Y,Y,Y,,
,535005,Vizianagaram,ANDHRA PRADESH,Y,Y,Y,,
,516293,Cuddapah,ANDHRA PRADESH,Y,Y,Y,,
,518165,KOILAKUNTLA,ANDHRA PRADESH,Y,Y,N,,
,516155,Rajampeta,ANDHRA PRADESH,Y,Y,Y,,
,515408,Gooty,ANDHRA PRADESH,N,N,N,,
,606714,Vellore,TAMIL NADU,N,N,N,,
,521122,AVANIGADDA,ANDHRA PRADESH,Y,Y,N,,
,505526,Mancherial,TELANGANA,Y,Y,Y,,
,603306,MADURANTAKAM,TAMIL NADU,N,N,N,,
,506002,Warangal,TELANGANA,Y,Y,Y,,
,507119,Kothagudem,TELANGANA,Y,Y,Y,,
,523262,Ongole,ANDHRA PRADESH,Y,Y,N,,
,600132,Chennai,TAMIL NADU,Y,Y,N,,
,517424,Tirupati,ANDHRA PRADESH,Y,Y,N,,
,530015,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,500077,Shamshabad,TELANGANA,Y,Y,Y,,
,515842,GUNTAKAL,ANDHRA PRADESH,N,N,N,,
,507158,Khammam,TELANGANA,Y,Y,Y,,
,533236,Mandapeta,ANDHRA PRADESH,Y,Y,Y,,
,522304,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,600052,Chennai,TAMIL NADU,Y,Y,Y,,
,635809,AMBUR,TAMIL NADU,N,N,Y,,
,517002,Chittoor,ANDHRA PRADESH,Y,Y,Y,,
,534350,DOMMERU,ANDHRA PRADESH,Y,Y,N,,
,533577,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N,,
,603319,MADURANTAKAM,TAMIL NADU,N,N,N,,
,533468,Draksharamam,ANDHRA PRADESH,Y,Y,N,,
,600102,Chennai,TAMIL NADU,N,N,Y,,
,524126,NAIDUPETA,ANDHRA PRADESH,N,N,N,,
,503230,Nizamabad,TELANGANA,Y,Y,Y,,
,631105,Tiruvallur,TAMIL NADU,N,N,N,,
,505188,Godavari Khani,TELANGANA,Y,Y,Y,,
,632513,Ranipet,TAMIL NADU,Y,Y,Y,,
,534108,Tadepalligudem,ANDHRA PRADESH,Y,Y,N,,
,523182,Ongole,ANDHRA PRADESH,Y,Y,N,,
,535215,Vizianagaram,ANDHRA PRADESH,Y,Y,Y,,
,524343,PODALAKUR,ANDHRA PRADESH,Y,Y,Y,,
,532314,KAVITI AP,ANDHRA PRADESH,Y,Y,N,,
,507165,Khammam,TELANGANA,Y,Y,Y,,
,605008,PONDICHERRY,TAMIL NADU,Y,Y,Y,,
,521429,Gudivada,ANDHRA PRADESH,Y,Y,N,,
,504204,CHENNUR,TELANGANA,N,N,N,,
,516134,Rajampeta,ANDHRA PRADESH,Y,Y,Y,,
,609607,KARAIKAL,TAMIL NADU,Y,Y,Y,,
,607303,Cuddalore,TAMIL NADU,N,N,N,,
,521102,Vijayawada,ANDHRA PRADESH,Y,Y,Y,,
,506345,MULUGU,TELANGANA,N,N,N,,
,631060,Vellore,TAMIL NADU,Y,Y,N,,
,516105,Railway Kodur,ANDHRA PRADESH,Y,Y,N,,
,516267,GALIVEEDU,ANDHRA PRADESH,N,N,N,,
,534314,DONDAPUDI,ANDHRA PRADESH,N,N,N,,
,522298,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,631208,Ranipet,TAMIL NADU,N,N,N,,
,606809,Vellore,TAMIL NADU,N,N,N,,
,502294,Patancheru,TELANGANA,Y,Y,Y,,
,631002,ARAKKONAM,TAMIL NADU,Y,Y,Y,,
,523187,VETAPALEM,ANDHRA PRADESH,Y,Y,N,,
,632602,AMBUR,TAMIL NADU,N,N,Y,,
,506008,Warangal,TELANGANA,Y,Y,Y,,
,501141,Tandur,TELANGANA,Y,Y,Y,,
,504313,Utnoor,TELANGANA,Y,Y,N,,
,605301,VILLUPURAM,TAMIL NADU,Y,Y,Y,,
,600009,Chennai,TAMIL NADU,Y,Y,Y,,
,524404,VENKATAGIRI,ANDHRA PRADESH,Y,Y,Y,,
,635124,BANGALORE,KARNATAKA,Y,Y,N,,
,533227,MUMMIDIVARAM,ANDHRA PRADESH,N,N,N,,
,518432,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y,,
,504101,BASAR,TELANGANA,Y,Y,N,,
,509001,Mahabubnagar,TELANGANA,Y,Y,Y,,
,500063,Hyderabad,TELANGANA,Y,Y,Y,,
,523286,Ongole,ANDHRA PRADESH,Y,Y,N,,
,532128,Rajam,ANDHRA PRADESH,N,N,N,,
,508247,Nalgonda,TELANGANA,N,N,N,,
,609604,KARAIKAL,TAMIL NADU,Y,Y,Y,,
,533244,Palakol,ANDHRA PRADESH,N,N,N,,
,502313,NARSAPUR,TELANGANA,N,N,N,,
,516106,Railway Kodur,ANDHRA PRADESH,Y,Y,N,,
,522208,Tenali,ANDHRA PRADESH,Y,Y,N,,
,534237,AKIVIDU,ANDHRA PRADESH,Y,Y,N,,
,501101,Vikarabad,TELANGANA,Y,Y,Y,,
,530009,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,534102,Tadepalligudem,ANDHRA PRADESH,Y,Y,Y,,
,635804,AMBUR,TAMIL NADU,Y,Y,Y,,
,503180,Bodhan,TELANGANA,N,N,N,,
,607108,Cuddalore,TAMIL NADU,N,N,N,,
,531055,YELLAMANCHILLI,ANDHRA PRADESH,Y,Y,N,,
,532214,PATHAPATNAM,Odisha,N,N,N,,
,534345,DOMMERU,ANDHRA PRADESH,Y,Y,N,,
,631202,Ranipet,TAMIL NADU,N,N,N,,
,503226,Armoor,TELANGANA,Y,Y,N,,
,533309,Mandapeta,ANDHRA PRADESH,Y,Y,N,,
,533232,Mandapeta,ANDHRA PRADESH,Y,Y,N,,
,600095,Chennai,TAMIL NADU,N,N,Y,,
,611002,KARAIKAL,TAMIL NADU,Y,Y,Y,,
,609601,KARAIKAL,TAMIL NADU,Y,Y,Y,,
,600088,Chennai,TAMIL NADU,Y,Y,N,,
,504202,NIRMAL,TELANGANA,Y,Y,N,,
,502316,NARSAPUR,TELANGANA,N,N,N,,
,515411,Tadipatri,ANDHRA PRADESH,Y,Y,Y,,
,605014,PONDICHERRY,TAMIL NADU,Y,Y,Y,,
,607106,Cuddalore,TAMIL NADU,N,N,N,,
,516454,Tadipatri,ANDHRA PRADESH,N,N,N,,
,608302,Cuddalore,TAMIL NADU,N,N,N,,
,523273,Kandukur,ANDHRA PRADESH,N,N,N,,
,533291,RAJANAGARAM,ANDHRA PRADESH,Y,Y,N,,
,532313,KAVITI AP,ANDHRA PRADESH,Y,Y,N,,
,534281,Palakol,ANDHRA PRADESH,Y,Y,Y,,
,532558,Vizianagaram,ANDHRA PRADESH,N,N,N,,
,534229,NIDADAVOLE,ANDHRA PRADESH,Y,Y,N,,
,508248,MALLEPALLY,TELANGANA,Y,Y,N,,
,533235,Mandapeta,ANDHRA PRADESH,Y,Y,Y,,
,518474,KODUMURU,ANDHRA PRADESH,Y,Y,N,,
,500028,Hyderabad,TELANGANA,Y,Y,Y,,
,523183,Medarametla,ANDHRA PRADESH,Y,Y,Y,,
,535216,BOGAPPURAM,ANDHRA PRADESH,Y,Y,N,,
,632519,Ranipet,TAMIL NADU,Y,Y,Y,,
,521372,Gannavaram,ANDHRA PRADESH,Y,Y,Y,,
,632524,Vellore,TAMIL NADU,Y,Y,N,,
,600048,Chennai,TAMIL NADU,Y,Y,Y,,
,632313,Arani,TAMIL NADU,Y,Y,Y,,
,522631,Martur,ANDHRA PRADESH,N,N,N,,
,600064,Chennai,TAMIL NADU,Y,Y,N,,
,521131,CHALLAPALLI,ANDHRA PRADESH,Y,Y,N,,
,631102,Ranipet,TAMIL NADU,Y,Y,Y,,
,607006,Cuddalore,TAMIL NADU,Y,Y,N,,
,520050,AVANIGADDA,ANDHRA PRADESH,Y,Y,N,,
,500090,Hyderabad,TELANGANA,Y,Y,Y,,
,603111,Chengalpet,TAMIL NADU,Y,Y,Y,,
,515872,Rampura,KARNATAKA,N,N,N,,
,604407,KANCHIPURAM,TAMIL NADU,Y,Y,Y,,
,530036,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,533201,AMALAPURAM,ANDHRA PRADESH,Y,Y,Y,,
,521113,KANKIPADU,ANDHRA PRADESH,Y,Y,N,,
,516290,KAMALAPURAM,ANDHRA PRADESH,Y,Y,Y,,
,531118,Narsipatnam,ANDHRA PRADESH,N,N,N,,
,609109,Cuddalore,TAMIL NADU,N,N,Y,,
,532102,Rajam,ANDHRA PRADESH,N,N,N,,
,515435,NARPALA,ANDHRA PRADESH,N,N,N,,
,530045,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,532410,Srikakulam,ANDHRA PRADESH,Y,Y,Y,,
,534266,ACHANTA,ANDHRA PRADESH,Y,Y,Y,,
,532294,ICHAPURAM,ANDHRA PRADESH,N,N,N,,
,632001,Vellore,TAMIL NADU,Y,Y,Y,,
,515511,MUDDIGUBA,ANDHRA PRADESH,N,N,N,,
,517646,Tada,ANDHRA PRADESH,N,N,N,,
,500091,Hyderabad,TELANGANA,Y,Y,Y,,
,508376,Suryapet,TELANGANA,Y,Y,Y,,
,631501,KANCHIPURAM,TAMIL NADU,Y,Y,Y,,
,600049,Chennai,TAMIL NADU,N,N,Y,,
,530012,Gajuwaka,ANDHRA PRADESH,Y,Y,Y,,
,523225,CHIMAKURTHY,ANDHRA PRADESH,N,N,N,,
,606903,Arani,TAMIL NADU,Y,Y,Y,,
,531163,BHEEMUNIPATNAM,ANDHRA PRADESH,Y,Y,N,,
,500007,Hyderabad,TELANGANA,Y,Y,Y,,
,508001,Nalgonda,TELANGANA,Y,Y,Y,,
,517586,Puttur,ANDHRA PRADESH,N,N,N,,
,509210,NARAYANPET,TELANGANA,Y,Y,N,,
,521153,KANKIPADU,ANDHRA PRADESH,Y,Y,Y,,
,506151,Warangal,TELANGANA,Y,Y,N,,
,534275,Palakol,ANDHRA PRADESH,Y,Y,Y,,
,632105,Vellore,TAMIL NADU,Y,Y,Y,,
,534416,Tadepalligudem,ANDHRA PRADESH,N,N,N,,
,632504,Arani,TAMIL NADU,Y,Y,Y,,
,507303,MANDALAPALLY,TELANGANA,Y,Y,Y,,
,516003,Cuddapah,ANDHRA PRADESH,Y,Y,Y,,
,505490,JAMMIKUNTA,TELANGANA,Y,Y,N,,
,534265,Palakol,ANDHRA PRADESH,Y,Y,N,,
,517422,Chittoor,ANDHRA PRADESH,Y,Y,N,,
,505330,METPALLY,TELANGANA,Y,Y,N,,
,535217,Vizianagaram,ANDHRA PRADESH,Y,Y,Y,,
,500020,Hyderabad,TELANGANA,Y,Y,Y,,
,507002,Khammam,TELANGANA,Y,Y,Y,,
,614614,Trichy,TAMIL NADU,N,N,N,,
,500012,Hyderabad,TELANGANA,Y,Y,Y,,
,524347,Nellore,ANDHRA PRADESH,N,N,N,,
,534459,CHINTALAPUDI,ANDHRA PRADESH,N,N,N,,
,522050,Guntur,ANDHRA PRADESH,N,N,N,,
,505480,Huzurabad,TELANGANA,Y,Y,Y,,
,502117,Medak,TELANGANA,N,N,N,,
,635856,Vellore,TAMIL NADU,N,N,N,,
,517620,VENKATAGIRI,ANDHRA PRADESH,N,N,N,,
,632012,Vellore,TAMIL NADU,Y,Y,N,,
,600101,Chennai,TAMIL NADU,N,N,Y,,
,534338,Palakol,ANDHRA PRADESH,Y,Y,N,,
,515701,ANANTAPUR,ANDHRA PRADESH,Y,Y,Y,,
,517580,SBRPURAM,ANDHRA PRADESH,Y,Y,N,,
,518555,Allagadda,ANDHRA PRADESH,Y,Y,Y,,
,606810,Vellore,TAMIL NADU,Y,Y,N,,
,534165,Tadepalligudem,ANDHRA PRADESH,N,N,N,,
,631104,Vellore,TAMIL NADU,Y,Y,N,,
,523334,Cumbum,MADHYA PRADESH,Y,Y,N,,
,521231,KANKIPADU,ANDHRA PRADESH,Y,Y,Y,,
,506013,Warangal,TELANGANA,Y,Y,N,,
,533407,KOTANANDURU,ANDHRA PRADESH,Y,Y,N,,
,632054,Vellore,TAMIL NADU,N,N,N,,
,600117,Chennai,TAMIL NADU,Y,Y,Y,,
,535204,BOGAPPURAM,ANDHRA PRADESH,Y,Y,N,,
,604302,TINDIVANAM,TAMIL NADU,Y,Y,Y,,
,531085,Narsipatnam,ANDHRA PRADESH,Y,Y,Y,,
,517551,SBRPURAM,ANDHRA PRADESH,Y,Y,N,,
,500066,Hyderabad,TELANGANA,Y,Y,Y,,
,509311,MAKTHAL,TELANGANA,N,N,N,,
,524406,Nellore,ANDHRA PRADESH,Y,Y,N,,
,532222,Palasa,ANDHRA PRADESH,Y,Y,N,,
,605402,VILLUPURAM,TAMIL NADU,Y,Y,Y,,
,523357,Komarolu,ANDHRA PRADESH,Y,Y,Y,,
,609306,KARAIKAL,TAMIL NADU,Y,Y,N,,
,532213,PATHAPATNAM,Odisha,N,N,N,,
,521121,AVANIGADDA,ANDHRA PRADESH,Y,Y,N,,
,600091,Chennai,TAMIL NADU,Y,Y,Y,,
,534251,Palakol,ANDHRA PRADESH,Y,Y,N,,
,632502,ARAKKONAM,TAMIL NADU,Y,Y,N,,
,518413,NANDIKOTKUR,ANDHRA PRADESH,Y,Y,Y,,
,533560,KATHIPUDI,ANDHRA PRADESH,N,N,N,,
,600029,Chennai,TAMIL NADU,Y,Y,Y,,
,508115,Bhongir,TELANGANA,N,N,N,,
,609110,Cuddalore,TAMIL NADU,N,N,N,,
,531113,Narsipatnam,ANDHRA PRADESH,Y,Y,Y,,
,600010,Chennai,TAMIL NADU,Y,Y,Y,,
,533002,Kakinada,ANDHRA PRADESH,N,N,N,,
,508284,POCHAMPALLY,TELANGANA,N,N,N,,
,600045,Chennai,TAMIL NADU,Y,Y,N,,
,534303,NIDADAVOLE,ANDHRA PRADESH,Y,Y,Y,,
,600104,Chennai,TAMIL NADU,Y,Y,Y,,
,516165,CHAPADU,ANDHRA PRADESH,Y,Y,Y,,
,505302,Sircilla,TELANGANA,Y,Y,N,,
,516361,Proddatur,ANDHRA PRADESH,Y,Y,N,,
,638003,Erode,TAMIL NADU,Y,Y,Y,,
,600075,Chennai,TAMIL NADU,Y,Y,Y,,
,518363,Nandyal,ANDHRA PRADESH,Y,Y,N,,
,507125,MANUGURU,TELANGANA,Y,Y,N,,
,500104,Hyderabad,TELANGANA,Y,Y,Y,,
,600060,Chennai,TAMIL NADU,Y,Y,Y,,
,521109,Gannavaram,ANDHRA PRADESH,N,N,N,,
,604307,TINDIVANAM,TAMIL NADU,Y,Y,Y,,
,606223,Vellore,TAMIL NADU,Y,Y,N,,
,509381,Wanaparthy,TELANGANA,Y,Y,Y,,
,505530,BEJJANKI,TELANGANA,Y,Y,Y,,
,500059,Hyderabad,TELANGANA,Y,Y,Y,,
,632301,Arani,TAMIL NADU,Y,Y,Y,,
,500098,Hyderabad,TELANGANA,Y,Y,Y,,
,522280,Repalle,ANDHRA PRADESH,Y,Y,N,,
,533342,Samalkot,ANDHRA PRADESH,Y,Y,Y,,
,521255,Machilipatnam,ANDHRA PRADESH,Y,Y,Y,,
,533285,KOTHAPALLI,ANDHRA PRADESH,Y,Y,Y,,
,500660,Hyderabad,TELANGANA,Y,Y,Y,,
,500096,Hyderabad,TELANGANA,Y,Y,Y,,
,517591,Puttur,ANDHRA PRADESH,N,N,N,,
,515581,KADIRI,ANDHRA PRADESH,Y,Y,Y,,
,518543,Allagadda,ANDHRA PRADESH,Y,Y,Y,,
,632529,Vellore,TAMIL NADU,Y,Y,N,,
,632009,Vellore,TAMIL NADU,Y,Y,N,,
,600106,Chennai,TAMIL NADU,N,N,Y,,
,523261,Medarametla,ANDHRA PRADESH,Y,Y,N,,
,631204,ARAKKONAM,TAMIL NADU,Y,Y,N,,
,500873,Hyderabad,TELANGANA,Y,Y,Y,,
,517426,KUPPAM,ANDHRA PRADESH,Y,Y,N,,
,509133,GADWAL,TELANGANA,Y,Y,Y,,
,506371,Warangal,TELANGANA,Y,Y,Y,,
,603320,Tiruvallur,TAMIL NADU,Y,Y,N,,
,632113,Vellore,TAMIL NADU,Y,Y,Y,,
,515004,ANANTAPUR,ANDHRA PRADESH,Y,Y,Y,,
,521126,CHALLAPALLI,ANDHRA PRADESH,Y,Y,N,,
,600027,Chennai,TAMIL NADU,Y,Y,Y,,
,517326,Madanapalli,ANDHRA PRADESH,Y,Y,Y,,
,502103,Siddipet,TELANGANA,Y,Y,Y,,
,518323,Yemmiganur,ANDHRA PRADESH,Y,Y,N,,
,517502,Tirupati,ANDHRA PRADESH,Y,Y,Y,,
,534344,DOMMERU,ANDHRA PRADESH,Y,Y,N,,
,503201,Bodhan,TELANGANA,N,N,N,,
,500482,Hyderabad,TELANGANA,Y,Y,Y,,
,635803,AMBUR,TAMIL NADU,N,N,Y,,
,522010,Guntur,ANDHRA PRADESH,N,N,N,,
,504205,DANDEPALLY,TELANGANA,Y,Y,N,,
,517583,Puttur,ANDHRA PRADESH,Y,Y,Y,,
,515427,NARPALA,ANDHRA PRADESH,N,N,N,,
,523106,SINGARAYAKONDA,ANDHRA PRADESH,N,N,N,,
,608002,Chidambaram,TAMIL NADU,Y,Y,Y,,
,507004,Khammam,TELANGANA,Y,Y,Y,,
,501503,CHEVELLA,TELANGANA,Y,Y,Y,,
,532186,Srikakulam,ANDHRA PRADESH,N,N,N,,
,521144,Nuzvid,ANDHRA PRADESH,Y,Y,N,,
,522003,Guntur,ANDHRA PRADESH,Y,Y,Y,,
,518550,Allagadda,ANDHRA PRADESH,Y,Y,Y,,
,518512,Nandyal,ANDHRA PRADESH,Y,Y,Y,,
,506146,PALAKURTHY,TELANGANA,N,N,N,,
,518360,Yemmiganur,ANDHRA PRADESH,Y,Y,N,,
,603001,Chengalpet,TAMIL NADU,N,N,N,,
,534129,ACHANTA,ANDHRA PRADESH,Y,Y,N,,
,600078,Chennai,TAMIL NADU,Y,Y,N,,
,503308,METPALLY,TELANGANA,Y,Y,N,,
,517507,Tirupati,ANDHRA PRADESH,Y,Y,Y,,
,516132,Rajampeta,ANDHRA PRADESH,Y,Y,Y,,
,501359,MAHESWARAM,TELANGANA,Y,Y,N,,
,533203,AMALAPURAM,ANDHRA PRADESH,Y,Y,N,,
,505472,Siddipet,TELANGANA,N,N,N,,
,517194,ROMPICHARLA,ANDHRA PRADESH,Y,Y,N,,
,534004,DENDULURU,ANDHRA PRADESH,Y,Y,N,,
,500264,Hyderabad,TELANGANA,Y,Y,Y,,
,509353,MAKTHAL,TELANGANA,Y,Y,Y,,
,522180,Mangalagiri,ANDHRA PRADESH,Y,Y,N,,
,523180,Ongole,ANDHRA PRADESH,N,N,N,,
,516501,CHAPADU,ANDHRA PRADESH,Y,Y,N,,
,632406,Ranipet,TAMIL NADU,Y,Y,Y,,
,609606,KARAIKAL,TAMIL NADU,Y,Y,Y,,
,522271,Repalle,ANDHRA PRADESH,Y,Y,N,,
,631061,Vellore,TAMIL NADU,Y,Y,N,,
,632512,Ranipet,TAMIL NADU,Y,Y,Y,,
,603117,Tiruvallur,TAMIL NADU,Y,Y,Y,,
,506166,Warangal,TELANGANA,Y,Y,Y,,
,504203,NIRMAL,TELANGANA,Y,Y,N,,
,606905,Arani,TAMIL NADU,Y,Y,Y,,
,875102,Tiptur,KARNATAKA,Y,Y,N,,
,500037,Hyderabad,TELANGANA,Y,Y,Y,,
,524320,Nellore,ANDHRA PRADESH,N,N,N,,
,521424,Gudivada,ANDHRA PRADESH,Y,Y,N,,
,521369,Machilipatnam,ANDHRA PRADESH,Y,Y,N,,
,632209,AMBUR,TAMIL NADU,N,N,Y,,
,607104,Cuddalore,TAMIL NADU,N,N,N,,
,632101,Vellore,TAMIL NADU,Y,Y,Y,,
,522302,Mangalagiri,ANDHRA PRADESH,Y,Y,N,,
,520003,Vijayawada,ANDHRA PRADESH,Y,Y,Y,,
,531011,ATCHUTHAPURAM,ANDHRA PRADESH,Y,Y,N,,
,530019,Visakhapatnam,ANDHRA PRADESH,Y,Y,Y,,
,521183,Nandigama,ANDHRA PRADESH,N,N,N,,
,632011,Vellore,TAMIL NADU,Y,Y,Y,,
,521155,KANKIPADU,ANDHRA PRADESH,Y,Y,N,,
,516271,GALIVEEDU,ANDHRA PRADESH,N,N,N,,
,524307,Atmakur,ANDHRA PRADESH,Y,Y,Y,,
,530052,KOTHAVALASA,ANDHRA PRADESH,Y,Y,N,,
,531173,Pendurthy,ANDHRA PRADESH,Y,Y,N,,
,518222,Dhone,ANDHRA PRADESH,Y,Y,Y,,
,524234,Atmakur,ANDHRA PRADESH,N,N,N,,
,600114,Chennai,TAMIL NADU,Y,Y,Y,,
,503220,DOODGAON,TELANGANA,Y,Y,N,,
